,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,rain,snow
491,"{'lon': 75.45, 'lat': 63.2}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 257.56, 'feels_like': 250.83, 'temp_min': 257.56, 'temp_max': 257.56, 'pressure': 1020, 'humidity': 94, 'sea_level': 1020, 'grnd_level': 1004}",10000,"{'speed': 4.71, 'deg': 277}",{'all': 90},1607812395,"{'country': 'RU', 'sunrise': 1607833784, 'sunset': 1607850922}",18000,1496503,Noyabrsk,200,,
492,"{'lon': 24.73, 'lat': -34}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 288.71, 'feels_like': 289.87, 'temp_min': 288.71, 'temp_max': 288.71, 'pressure': 1019, 'humidity': 94}",10000,"{'speed': 0.45, 'deg': 173, 'gust': 0.89}",{'all': 60},1607812395,"{'type': 3, 'id': 2035063, 'country': 'ZA', 'sunrise': 1607828628, 'sunset': 1607880431}",7200,986717,Kruisfontein,200,,
493,"{'lon': 43.98, 'lat': 26.33}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 286.15, 'feels_like': 285.15, 'temp_min': 286.15, 'temp_max': 286.15, 'pressure': 1022, 'humidity': 82}",10000,"{'speed': 1.5, 'deg': 50}",{'all': 0},1607812395,"{'type': 1, 'id': 7411, 'country': 'SA', 'sunrise': 1607830996, 'sunset': 1607868820}",10800,107304,Buraidah,200,,
494,"{'lon': 112.21, 'lat': -6.88}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 298.6, 'feels_like': 300.27, 'temp_min': 298.6, 'temp_max': 298.6, 'pressure': 1009, 'humidity': 83, 'sea_level': 1009, 'grnd_level': 1009}",10000,"{'speed': 4.59, 'deg': 272}",{'all': 100},1607812395,"{'country': 'ID', 'sunrise': 1607810999, 'sunset': 1607856056}",25200,8079926,Labuhan,200,,
495,"{'lon': 55.62, 'lat': -21.37}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 296.15, 'feels_like': 294.85, 'temp_min': 296.15, 'temp_max': 296.15, 'pressure': 1015, 'humidity': 64}",10000,"{'speed': 4.6, 'deg': 70}",{'all': 20},1607812396,"{'type': 1, 'id': 2127, 'country': 'RE', 'sunrise': 1607822964, 'sunset': 1607871263}",14400,6690296,Saint-Joseph,200,{'1h': 0.17},
496,"{'lon': -106.02, 'lat': 31.37}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 289.74, 'feels_like': 282.11, 'temp_min': 288.71, 'temp_max': 290.37, 'pressure': 1011, 'humidity': 17}",10000,"{'speed': 6.7, 'deg': 240, 'gust': 10.8}",{'all': 40},1607812396,"{'type': 1, 'id': 3974, 'country': 'MX', 'sunrise': 1607781253, 'sunset': 1607817731}",-25200,3974771,Praxédis Guerrero,200,,
497,"{'lon': -78.28, 'lat': 26.62}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 298.15, 'feels_like': 298.82, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1018, 'humidity': 69}",10000,"{'speed': 3.6, 'deg': 110}",{'all': 40},1607812396,"{'type': 1, 'id': 7260, 'country': 'BS', 'sunrise': 1607773951, 'sunset': 1607811714}",-18000,3572189,High Rock,200,,
498,"{'lon': -122.68, 'lat': 45.52}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 279.6, 'feels_like': 276.41, 'temp_min': 278.15, 'temp_max': 280.37, 'pressure': 1019, 'humidity': 65}",10000,"{'speed': 1.79, 'deg': 105, 'gust': 4.92}",{'all': 82},1607812294,"{'type': 3, 'id': 2008548, 'country': 'US', 'sunrise': 1607787739, 'sunset': 1607819244}",-28800,5746545,Portland,200,,
499,"{'lon': 99.88, 'lat': 20.43}","[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",stations,"{'temp': 287.86, 'feels_like': 289.02, 'temp_min': 287.15, 'temp_max': 288.71, 'pressure': 1012, 'humidity': 100}",800,"{'speed': 0.5, 'deg': 40}",{'all': 21},1607812396,"{'type': 1, 'id': 9256, 'country': 'TH', 'sunrise': 1607816854, 'sunset': 1607856121}",25200,1152194,Mae Sai,200,,
500,"{'lon': 39.06, 'lat': 3.52}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 292.92, 'feels_like': 289.46, 'temp_min': 292.92, 'temp_max': 292.92, 'pressure': 1012, 'humidity': 43, 'sea_level': 1012, 'grnd_level': 892}",10000,"{'speed': 3.89, 'deg': 55}",{'all': 36},1607812396,"{'country': 'KE', 'sunrise': 1607829634, 'sunset': 1607872544}",10800,186180,Moyale,200,,
501,"{'lon': -100.35, 'lat': 44.37}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 268.15, 'feels_like': 263.78, 'temp_min': 268.15, 'temp_max': 268.15, 'pressure': 1019, 'humidity': 79}",10000,"{'speed': 2.1, 'deg': 60}",{'all': 90},1607812233,"{'type': 1, 'id': 5361, 'country': 'US', 'sunrise': 1607782127, 'sunset': 1607814135}",-21600,5767918,Pierre,200,,
502,"{'lon': 121.11, 'lat': 14.31}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 299.54, 'feels_like': 303.88, 'temp_min': 299.26, 'temp_max': 300.15, 'pressure': 1009, 'humidity': 83}",10000,"{'speed': 1.5, 'deg': 70}",{'all': 40},1607812272,"{'type': 1, 'id': 8160, 'country': 'PH', 'sunrise': 1607811069, 'sunset': 1607851713}",28800,1687894,Santa Rosa,200,{'1h': 1.78},
503,"{'lon': -50.21, 'lat': -30.18}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 296.06, 'feels_like': 297.71, 'temp_min': 296.06, 'temp_max': 296.06, 'pressure': 1010, 'humidity': 85, 'sea_level': 1010, 'grnd_level': 1009}",10000,"{'speed': 3.1, 'deg': 76}",{'all': 30},1607812397,"{'country': 'BR', 'sunrise': 1607760784, 'sunset': 1607811403}",-10800,3466165,Cidreira,200,,
504,"{'lon': -53.11, 'lat': 48.65}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 273.15, 'feels_like': 269.51, 'temp_min': 273.15, 'temp_max': 273.15, 'pressure': 1023, 'humidity': 91, 'sea_level': 1023, 'grnd_level': 1022}",1017,"{'speed': 2.1, 'deg': 270}",{'all': 99},1607812098,"{'type': 1, 'id': 719, 'country': 'CA', 'sunrise': 1607771782, 'sunset': 1607801797}",-12600,5905393,Bonavista,200,,
505,"{'lon': -68.58, 'lat': 9.66}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 297.38, 'feels_like': 299.97, 'temp_min': 297.38, 'temp_max': 297.38, 'pressure': 1010, 'humidity': 74, 'sea_level': 1010, 'grnd_level': 993}",10000,"{'speed': 1.11, 'deg': 314}",{'all': 0},1607812397,"{'country': 'VE', 'sunrise': 1607769684, 'sunset': 1607811323}",-14400,3628503,San Carlos,200,,
506,"{'lon': -80.03, 'lat': 0.6}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 301.15, 'feels_like': 303.28, 'temp_min': 301.15, 'temp_max': 301.15, 'pressure': 1008, 'humidity': 78}",10000,"{'speed': 5.1, 'deg': 280}",{'all': 40},1607812397,"{'type': 1, 'id': 8550, 'country': 'EC', 'sunrise': 1607771497, 'sunset': 1607815008}",-18000,3653967,Muisne,200,,
507,"{'lon': -75.83, 'lat': 42.25}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 282.38, 'feels_like': 277.5, 'temp_min': 281.48, 'temp_max': 283.15, 'pressure': 1011, 'humidity': 81}",10000,"{'speed': 5.7, 'deg': 180, 'gust': 9.8}",{'all': 75},1607812280,"{'type': 1, 'id': 3429, 'country': 'US', 'sunrise': 1607775806, 'sunset': 1607808683}",-18000,5110365,Broome,200,,
508,"{'lon': -121.42, 'lat': 38.42}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 285.48, 'feels_like': 281.85, 'temp_min': 285.15, 'temp_max': 285.93, 'pressure': 1021, 'humidity': 76}",10000,"{'speed': 4.6, 'deg': 360}",{'all': 90},1607812398,"{'type': 1, 'id': 5769, 'country': 'US', 'sunrise': 1607786050, 'sunset': 1607820328}",-28800,5364271,Laguna,200,,
509,"{'lon': 59.53, 'lat': 22.57}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 293.93, 'feels_like': 292.01, 'temp_min': 293.93, 'temp_max': 293.93, 'pressure': 1017, 'humidity': 50, 'sea_level': 1017, 'grnd_level': 1016}",10000,"{'speed': 2.8, 'deg': 12}",{'all': 0},1607812398,"{'country': 'OM', 'sunrise': 1607826796, 'sunset': 1607865554}",14400,286245,Sur,200,,
510,"{'lon': 153.68, 'lat': 67.45}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 243.32, 'feels_like': 237.87, 'temp_min': 243.32, 'temp_max': 243.32, 'pressure': 1031, 'humidity': 87, 'sea_level': 1031, 'grnd_level': 1028}",1559,"{'speed': 2.28, 'deg': 292}",{'all': 100},1607812398,"{'country': 'RU', 'sunrise': 1607821489, 'sunset': 1607825654}",39600,2121025,Srednekolymsk,200,,
511,"{'lon': -1.76, 'lat': 4.88}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 299.57, 'feels_like': 302.34, 'temp_min': 299.57, 'temp_max': 299.57, 'pressure': 1012, 'humidity': 85, 'sea_level': 1012, 'grnd_level': 1011}",10000,"{'speed': 4.1, 'deg': 213}",{'all': 70},1607812398,"{'country': 'GH', 'sunrise': 1607753145, 'sunset': 1607795778}",0,2294915,Takoradze,200,,
512,"{'lon': 34.11, 'lat': -10.61}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 291.7, 'feels_like': 293.02, 'temp_min': 291.7, 'temp_max': 291.7, 'pressure': 1012, 'humidity': 82, 'sea_level': 1012, 'grnd_level': 866}",10000,"{'speed': 0.64, 'deg': 239}",{'all': 99},1607812398,"{'country': 'MW', 'sunrise': 1607829353, 'sunset': 1607875203}",7200,927856,Livingstonia,200,{'1h': 0.23},
513,"{'lon': -49.12, 'lat': -5.37}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 299.15, 'feels_like': 304.5, 'temp_min': 299.15, 'temp_max': 299.15, 'pressure': 1009, 'humidity': 94}",10000,"{'speed': 1.5, 'deg': 210}",{'all': 20},1607812279,"{'type': 1, 'id': 8403, 'country': 'BR', 'sunrise': 1607763462, 'sunset': 1607808202}",-10800,3395503,Marabá,200,,
514,"{'lon': 2.6, 'lat': 49.3}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 277.94, 'feels_like': 274.21, 'temp_min': 277.59, 'temp_max': 278.15, 'pressure': 1009, 'humidity': 86}",10000,"{'speed': 3.1, 'deg': 240}",{'all': 20},1607812399,"{'type': 1, 'id': 6542, 'country': 'FR', 'sunrise': 1607758573, 'sunset': 1607788256}",3600,2986110,Pont-Sainte-Maxence,200,,
515,"{'lon': 8.83, 'lat': 63.73}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 275.15, 'feels_like': 270.14, 'temp_min': 275.15, 'temp_max': 275.15, 'pressure': 1011, 'humidity': 80}",10000,"{'speed': 4.1, 'deg': 120}",{'all': 0},1607812399,"{'type': 1, 'id': 1647, 'country': 'NO', 'sunrise': 1607763756, 'sunset': 1607780083}",3600,3139597,Sistranda,200,,
516,"{'lon': 113.67, 'lat': 22.82}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 294.5, 'feels_like': 294.14, 'temp_min': 294.15, 'temp_max': 294.82, 'pressure': 1014, 'humidity': 77}",9000,"{'speed': 4, 'deg': 60}",{'all': 100},1607812399,"{'type': 1, 'id': 9630, 'country': 'CN', 'sunrise': 1607813827, 'sunset': 1607852528}",28800,1806696,Humen,200,{'1h': 0.32},
517,"{'lon': 27.25, 'lat': 31.35}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 290.72, 'feels_like': 285.2, 'temp_min': 290.72, 'temp_max': 290.72, 'pressure': 1010, 'humidity': 34, 'sea_level': 1010, 'grnd_level': 1008}",10000,"{'speed': 5.38, 'deg': 187}",{'all': 100},1607812399,"{'country': 'EG', 'sunrise': 1607835690, 'sunset': 1607872159}",7200,352733,Marsá Maţrūḩ,200,,
518,"{'lon': 127.47, 'lat': 63.92}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 229.32, 'feels_like': 225.02, 'temp_min': 229.32, 'temp_max': 229.32, 'pressure': 1034, 'humidity': 78, 'sea_level': 1034, 'grnd_level': 1023}",10000,"{'speed': 0.48, 'deg': 276}",{'all': 55},1607812399,"{'country': 'RU', 'sunrise': 1607821924, 'sunset': 1607837804}",32400,2017215,Sangar,200,,
519,"{'lon': -34.83, 'lat': -6.98}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 299.15, 'feels_like': 302.16, 'temp_min': 299.15, 'temp_max': 299.15, 'pressure': 1014, 'humidity': 83}",10000,"{'speed': 3.1, 'deg': 130}",{'all': 20},1607812399,"{'type': 1, 'id': 8391, 'country': 'BR', 'sunrise': 1607759863, 'sunset': 1607804939}",-10800,3404558,Cabedelo,200,,
520,"{'lon': 80.26, 'lat': 41.12}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 267.65, 'feels_like': 263.99, 'temp_min': 267.65, 'temp_max': 267.65, 'pressure': 1032, 'humidity': 97, 'sea_level': 1032, 'grnd_level': 899}",10000,"{'speed': 1.37, 'deg': 61}",{'all': 81},1607812399,"{'country': 'CN', 'sunrise': 1607824553, 'sunset': 1607857844}",28800,1529660,Aksu,200,,
521,"{'lon': 37.89, 'lat': 51.15}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",stations,"{'temp': 270.78, 'feels_like': 263.5, 'temp_min': 270.78, 'temp_max': 270.78, 'pressure': 1026, 'humidity': 98, 'sea_level': 1026, 'grnd_level': 1009}",917,"{'speed': 7.06, 'deg': 123}",{'all': 100},1607812400,"{'country': 'RU', 'sunrise': 1607837069, 'sunset': 1607865671}",10800,487928,Novikovo,200,,{'1h': 2.368}
522,"{'lon': 135.17, 'lat': 49.24}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 256.96, 'feels_like': 252.22, 'temp_min': 256.96, 'temp_max': 256.96, 'pressure': 1014, 'humidity': 82, 'sea_level': 1014, 'grnd_level': 1005}",10000,"{'speed': 1.73, 'deg': 254}",{'all': 0},1607812400,"{'country': 'RU', 'sunrise': 1607813174, 'sunset': 1607842857}",36000,2020738,Litovko,200,,
523,"{'lon': 22.22, 'lat': -10.71}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 291.15, 'feels_like': 292.51, 'temp_min': 291.15, 'temp_max': 291.15, 'pressure': 1012, 'humidity': 99, 'sea_level': 1012, 'grnd_level': 890}",10000,"{'speed': 1.95, 'deg': 343}",{'all': 83},1607812400,"{'country': 'AO', 'sunrise': 1607745773, 'sunset': 1607791637}",3600,876177,Luau,200,,
524,"{'lon': -149.27, 'lat': -17.83}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 303.15, 'feels_like': 303.67, 'temp_min': 303.15, 'temp_max': 303.15, 'pressure': 1014, 'humidity': 66}",10000,"{'speed': 6.7, 'deg': 50}",{'all': 75},1607812400,"{'type': 1, 'id': 7318, 'country': 'PF', 'sunrise': 1607786149, 'sunset': 1607833601}",-36000,4033543,Teahupoo,200,,
525,"{'lon': 116.16, 'lat': 5.34}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 297.09, 'feels_like': 301.59, 'temp_min': 297.04, 'temp_max': 297.15, 'pressure': 1007, 'humidity': 94}",10000,"{'speed': 1, 'deg': 0}",{'all': 20},1607812401,"{'type': 1, 'id': 9371, 'country': 'MY', 'sunrise': 1607811311, 'sunset': 1607853847}",28800,1734098,Keningau,200,,
526,"{'lon': 106.21, 'lat': 50.23}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 252.7, 'feels_like': 247.97, 'temp_min': 252.7, 'temp_max': 252.7, 'pressure': 1040, 'humidity': 86, 'sea_level': 1040, 'grnd_level': 958}",10000,"{'speed': 1.53, 'deg': 238}",{'all': 97},1607812401,"{'country': 'MN', 'sunrise': 1607820399, 'sunset': 1607849538}",28800,2029156,Sühbaatar,200,,
527,"{'lon': 3.91, 'lat': 46.42}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 279.71, 'feels_like': 274.93, 'temp_min': 279.15, 'temp_max': 280.37, 'pressure': 1011, 'humidity': 87}",10000,"{'speed': 5.1, 'deg': 270}",{'all': 90},1607812401,"{'type': 1, 'id': 6499, 'country': 'FR', 'sunrise': 1607757545, 'sunset': 1607788656}",3600,2980080,Saint-François,200,,
528,"{'lon': 19.92, 'lat': -11.78}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 290.58, 'feels_like': 291.2, 'temp_min': 290.58, 'temp_max': 290.58, 'pressure': 1012, 'humidity': 92, 'sea_level': 1012, 'grnd_level': 866}",10000,"{'speed': 2.01, 'deg': 312}",{'all': 91},1607812401,"{'country': 'AO', 'sunrise': 1607746209, 'sunset': 1607792304}",3600,3347719,Luena,200,{'1h': 0.21},
529,"{'lon': -84.4, 'lat': 39.52}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 284.21, 'feels_like': 278.39, 'temp_min': 283.71, 'temp_max': 285.15, 'pressure': 1009, 'humidity': 66}",10000,"{'speed': 6.7, 'deg': 260, 'gust': 9.3}",{'all': 1},1607812401,"{'type': 1, 'id': 5016, 'country': 'US', 'sunrise': 1607777353, 'sunset': 1607811250}",-18000,4518264,Middletown,200,,
530,"{'lon': -83.77, 'lat': 15.27}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 298.94, 'feels_like': 301.94, 'temp_min': 298.94, 'temp_max': 298.94, 'pressure': 1012, 'humidity': 84, 'sea_level': 1012, 'grnd_level': 1012}",10000,"{'speed': 3.11, 'deg': 73}",{'all': 5},1607812402,"{'country': 'HN', 'sunrise': 1607773931, 'sunset': 1607814369}",-21600,3603157,Puerto Lempira,200,,
531,"{'lon': 111.5, 'lat': 66}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 240.15, 'feels_like': 234.83, 'temp_min': 240.15, 'temp_max': 240.15, 'pressure': 1014, 'humidity': 67}",10000,"{'speed': 2, 'deg': 180}",{'all': 0},1607812402,"{'type': 1, 'id': 8846, 'country': 'RU', 'sunrise': 1607828228, 'sunset': 1607839169}",32400,2027296,Aykhal,200,,
532,"{'lon': 124.29, 'lat': 8}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 296.48, 'feels_like': 299.31, 'temp_min': 296.48, 'temp_max': 296.48, 'pressure': 1009, 'humidity': 89}",10000,"{'speed': 2.24, 'deg': 207, 'gust': 4.02}",{'all': 92},1607812402,"{'type': 3, 'id': 2007154, 'country': 'PH', 'sunrise': 1607809635, 'sunset': 1607851620}",28800,1701054,Marawi,200,,
533,"{'lon': -72.11, 'lat': 7}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 296.35, 'feels_like': 298.78, 'temp_min': 296.35, 'temp_max': 296.35, 'pressure': 1011, 'humidity': 73, 'sea_level': 1011, 'grnd_level': 969}",10000,"{'speed': 0.57, 'deg': 244}",{'all': 85},1607812402,"{'country': 'CO', 'sunrise': 1607770254, 'sunset': 1607812448}",-18000,3685571,Cubará,200,,
534,"{'lon': -91.92, 'lat': 50.1}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 260.15, 'feels_like': 255.88, 'temp_min': 260.15, 'temp_max': 260.15, 'pressure': 1022, 'humidity': 84}",10000,"{'speed': 1.27, 'deg': 52}",{'all': 20},1607812245,"{'type': 1, 'id': 979, 'country': 'CA', 'sunrise': 1607781489, 'sunset': 1607810724}",-21600,6148373,Sioux Lookout,200,,
535,"{'lon': -49.67, 'lat': 61.99}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 271.8, 'feels_like': 265.48, 'temp_min': 271.8, 'temp_max': 271.8, 'pressure': 1002, 'humidity': 86, 'sea_level': 1002, 'grnd_level': 1001}",10000,"{'speed': 5.55, 'deg': 339}",{'all': 100},1607812403,"{'country': 'GL', 'sunrise': 1607776428, 'sunset': 1607795499}",-10800,3421193,Paamiut,200,,
536,"{'lon': 42.83, 'lat': 33.64}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 286.37, 'feels_like': 282.97, 'temp_min': 286.37, 'temp_max': 286.37, 'pressure': 1021, 'humidity': 55, 'sea_level': 1021, 'grnd_level': 1014}",10000,"{'speed': 3.08, 'deg': 158}",{'all': 6},1607812403,"{'country': 'IQ', 'sunrise': 1607832284, 'sunset': 1607868084}",10800,95788,Hīt,200,,
537,"{'lon': -99.47, 'lat': 50.23}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,"{'temp': 267.15, 'feels_like': 260.77, 'temp_min': 267.15, 'temp_max': 267.15, 'pressure': 1021, 'humidity': 92}",10000,"{'speed': 5.1, 'deg': 210}",{'all': 90},1607812403,"{'type': 1, 'id': 750, 'country': 'CA', 'sunrise': 1607783339, 'sunset': 1607812500}",-21600,6086673,Neepawa,200,,
538,"{'lon': -73.36, 'lat': 41.14}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,"{'temp': 282.94, 'feels_like': 281.18, 'temp_min': 282.15, 'temp_max': 283.15, 'pressure': 1016, 'humidity': 93}",3219,"{'speed': 2.1, 'deg': 30}",{'all': 90},1607811939,"{'type': 1, 'id': 3409, 'country': 'US', 'sunrise': 1607774999, 'sunset': 1607808303}",-18000,4845585,Westport,200,,
539,"{'lon': 165.68, 'lat': -21.69}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 298.15, 'feels_like': 303.25, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1008, 'humidity': 94}",10000,"{'speed': 1, 'deg': 0}",{'all': 100},1607812403,"{'type': 1, 'id': 7344, 'country': 'NC', 'sunrise': 1607796504, 'sunset': 1607844877}",39600,2140466,Moindou,200,{'1h': 1.61},
540,"{'lon': 73, 'lat': 5.67}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 300.38, 'feels_like': 303.78, 'temp_min': 300.38, 'temp_max': 300.38, 'pressure': 1010, 'humidity': 71, 'sea_level': 1010, 'grnd_level': 1010}",10000,"{'speed': 1.48, 'deg': 276}",{'all': 79},1607812403,"{'country': 'MV', 'sunrise': 1607821707, 'sunset': 1607864175}",18000,1337619,Ugoofaaru,200,,
